Commodity,Year,Attribute,Value,Notes
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2002,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2003,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2004,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2005,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2006,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2007,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2008,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2009,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2010,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2011,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2012,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2013,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2014,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2015,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2016,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2017,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2018,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2019,Food availability-Total-High fructose corn syrup-42-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1967,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1968,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1969,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1970,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1971,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1972,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1973,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1974,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1975,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1976,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1977,Food availability-Total-High fructose corn syrup-55-Million pounds,30,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1978,Food availability-Total-High fructose corn syrup-55-Million pounds,198.6597254,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1979,Food availability-Total-High fructose corn syrup-55-Million pounds,595.2931566,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1980,Food availability-Total-High fructose corn syrup-55-Million pounds,1241.471629,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1981,Food availability-Total-High fructose corn syrup-55-Million pounds,2068.509567,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1982,Food availability-Total-High fructose corn syrup-55-Million pounds,2971.777137,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1983,Food availability-Total-High fructose corn syrup-55-Million pounds,3984.148,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1984,Food availability-Total-High fructose corn syrup-55-Million pounds,5338.306,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1985,Food availability-Total-High fructose corn syrup-55-Million pounds,7077.062,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1986,Food availability-Total-High fructose corn syrup-55-Million pounds,7256.684,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1987,Food availability-Total-High fructose corn syrup-55-Million pounds,7494.132,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1988,Food availability-Total-High fructose corn syrup-55-Million pounds,7330.656,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1989,Food availability-Total-High fructose corn syrup-55-Million pounds,7219.956,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1990,Food availability-Total-High fructose corn syrup-55-Million pounds,7320.916,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1991,Food availability-Total-High fructose corn syrup-55-Million pounds,7347.472,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1992,Food availability-Total-High fructose corn syrup-55-Million pounds,7703.1,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1993,Food availability-Total-High fructose corn syrup-55-Million pounds,8388.38,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1994,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1995,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1996,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1997,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1998,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1999,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2000,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2001,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2002,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2003,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2004,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2005,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2006,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2007,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2008,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2009,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2010,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2011,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2012,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2013,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2014,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2015,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2016,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2017,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2018,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2019,Food availability-Total-High fructose corn syrup-55-Million pounds,,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1967,Food availability-Total-Total-Million pounds,6,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1968,Food availability-Total-Total-Million pounds,30,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1969,Food availability-Total-Total-Million pounds,66,
