Commodity,Year,Attribute,Value,Notes
"Fluid milk: Per capita butterfat availability, pounds",1998,Lower fat and skim milk-Plain-1 percent-Pounds,0.221602732,
"Fluid milk: Per capita butterfat availability, pounds",1999,Lower fat and skim milk-Plain-1 percent-Pounds,0.217961583,
"Fluid milk: Per capita butterfat availability, pounds",2000,Lower fat and skim milk-Plain-1 percent-Pounds,0.217979601,
"Fluid milk: Per capita butterfat availability, pounds",2001,Lower fat and skim milk-Plain-1 percent-Pounds,0.216683046,
"Fluid milk: Per capita butterfat availability, pounds",2002,Lower fat and skim milk-Plain-1 percent-Pounds,0.218443728,
"Fluid milk: Per capita butterfat availability, pounds",2003,Lower fat and skim milk-Plain-1 percent-Pounds,0.212528851,
"Fluid milk: Per capita butterfat availability, pounds",2004,Lower fat and skim milk-Plain-1 percent-Pounds,0.209623727,
"Fluid milk: Per capita butterfat availability, pounds",2005,Lower fat and skim milk-Plain-1 percent-Pounds,0.213785178,
"Fluid milk: Per capita butterfat availability, pounds",2006,Lower fat and skim milk-Plain-1 percent-Pounds,0.215135567,
"Fluid milk: Per capita butterfat availability, pounds",2007,Lower fat and skim milk-Plain-1 percent-Pounds,0.219211629,
"Fluid milk: Per capita butterfat availability, pounds",2008,Lower fat and skim milk-Plain-1 percent-Pounds,0.22178679,
"Fluid milk: Per capita butterfat availability, pounds",2009,Lower fat and skim milk-Plain-1 percent-Pounds,0.221717745,
"Fluid milk: Per capita butterfat availability, pounds",2010,Lower fat and skim milk-Plain-1 percent-Pounds,0.232199448,
"Fluid milk: Per capita butterfat availability, pounds",2011,Lower fat and skim milk-Plain-1 percent-Pounds,0.235648532,
"Fluid milk: Per capita butterfat availability, pounds",2012,Lower fat and skim milk-Plain-1 percent-Pounds,0.237253816,
"Fluid milk: Per capita butterfat availability, pounds",2013,Lower fat and skim milk-Plain-1 percent-Pounds,0.22794985,
"Fluid milk: Per capita butterfat availability, pounds",2014,Lower fat and skim milk-Plain-1 percent-Pounds,0.221915226,
"Fluid milk: Per capita butterfat availability, pounds",2015,Lower fat and skim milk-Plain-1 percent-Pounds,0.233515655,
"Fluid milk: Per capita butterfat availability, pounds",2016,Lower fat and skim milk-Plain-1 percent-Pounds,0.219428043,
"Fluid milk: Per capita butterfat availability, pounds",2017,Lower fat and skim milk-Plain-1 percent-Pounds,0.203147931,
"Fluid milk: Per capita butterfat availability, pounds",2018,Lower fat and skim milk-Plain-1 percent-Pounds,0.191329205,
"Fluid milk: Per capita butterfat availability, pounds",2019,Lower fat and skim milk-Plain-1 percent-Pounds,0.181155759,
"Fluid milk: Per capita butterfat availability, pounds",1909,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1910,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1911,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1912,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1913,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1914,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1915,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1916,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1917,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1918,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1919,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1920,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1921,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1922,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1923,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1924,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1925,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1926,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1927,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1928,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1929,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1930,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1931,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1932,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1933,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1934,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1935,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1936,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1937,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1938,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1939,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1940,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1941,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1942,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1943,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1944,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1945,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1946,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1947,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1948,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1949,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1950,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1951,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1952,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1953,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1954,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1955,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1956,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1957,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1958,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1959,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1960,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1961,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1962,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1963,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1964,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1965,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1966,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1967,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1968,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1969,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1970,Lower fat and skim milk-Plain-Total plain-Pounds,0.58915062,
"Fluid milk: Per capita butterfat availability, pounds",1971,Lower fat and skim milk-Plain-Total plain-Pounds,0.657680574,
"Fluid milk: Per capita butterfat availability, pounds",1972,Lower fat and skim milk-Plain-Total plain-Pounds,0.740327975,
"Fluid milk: Per capita butterfat availability, pounds",1973,Lower fat and skim milk-Plain-Total plain-Pounds,0.820709037,
"Fluid milk: Per capita butterfat availability, pounds",1974,Lower fat and skim milk-Plain-Total plain-Pounds,0.82996972,
"Fluid milk: Per capita butterfat availability, pounds",1975,Lower fat and skim milk-Plain-Total plain-Pounds,0.922534054,
"Fluid milk: Per capita butterfat availability, pounds",1976,Lower fat and skim milk-Plain-Total plain-Pounds,0.990391749,
"Fluid milk: Per capita butterfat availability, pounds",1977,Lower fat and skim milk-Plain-Total plain-Pounds,1.057415362,
"Fluid milk: Per capita butterfat availability, pounds",1978,Lower fat and skim milk-Plain-Total plain-Pounds,1.092753101,
"Fluid milk: Per capita butterfat availability, pounds",1979,Lower fat and skim milk-Plain-Total plain-Pounds,1.147594259,
"Fluid milk: Per capita butterfat availability, pounds",1980,Lower fat and skim milk-Plain-Total plain-Pounds,1.201163164,
"Fluid milk: Per capita butterfat availability, pounds",1981,Lower fat and skim milk-Plain-Total plain-Pounds,1.249806071,
"Fluid milk: Per capita butterfat availability, pounds",1982,Lower fat and skim milk-Plain-Total plain-Pounds,1.26523629,
"Fluid milk: Per capita butterfat availability, pounds",1983,Lower fat and skim milk-Plain-Total plain-Pounds,1.318926653,
"Fluid milk: Per capita butterfat availability, pounds",1984,Lower fat and skim milk-Plain-Total plain-Pounds,1.385523587,
"Fluid milk: Per capita butterfat availability, pounds",1985,Lower fat and skim milk-Plain-Total plain-Pounds,1.46526706,
"Fluid milk: Per capita butterfat availability, pounds",1986,Lower fat and skim milk-Plain-Total plain-Pounds,1.569555205,
"Fluid milk: Per capita butterfat availability, pounds",1987,Lower fat and skim milk-Plain-Total plain-Pounds,1.560401009,
"Fluid milk: Per capita butterfat availability, pounds",1988,Lower fat and skim milk-Plain-Total plain-Pounds,1.619631982,
"Fluid milk: Per capita butterfat availability, pounds",1989,Lower fat and skim milk-Plain-Total plain-Pounds,1.701006406,
"Fluid milk: Per capita butterfat availability, pounds",1990,Lower fat and skim milk-Plain-Total plain-Pounds,1.710588768,
"Fluid milk: Per capita butterfat availability, pounds",1991,Lower fat and skim milk-Plain-Total plain-Pounds,1.737700855,
"Fluid milk: Per capita butterfat availability, pounds",1992,Lower fat and skim milk-Plain-Total plain-Pounds,1.713727906,
"Fluid milk: Per capita butterfat availability, pounds",1993,Lower fat and skim milk-Plain-Total plain-Pounds,1.66069891,
"Fluid milk: Per capita butterfat availability, pounds",1994,Lower fat and skim milk-Plain-Total plain-Pounds,1.657775742,
"Fluid milk: Per capita butterfat availability, pounds",1995,Lower fat and skim milk-Plain-Total plain-Pounds,1.585469322,
"Fluid milk: Per capita butterfat availability, pounds",1996,Lower fat and skim milk-Plain-Total plain-Pounds,1.544244118,
"Fluid milk: Per capita butterfat availability, pounds",1997,Lower fat and skim milk-Plain-Total plain-Pounds,1.500439763,
"Fluid milk: Per capita butterfat availability, pounds",1998,Lower fat and skim milk-Plain-Total plain-Pounds,1.459431801,
"Fluid milk: Per capita butterfat availability, pounds",1999,Lower fat and skim milk-Plain-Total plain-Pounds,1.452670943,
"Fluid milk: Per capita butterfat availability, pounds",2000,Lower fat and skim milk-Plain-Total plain-Pounds,1.434013297,
"Fluid milk: Per capita butterfat availability, pounds",2001,Lower fat and skim milk-Plain-Total plain-Pounds,1.416684845,
"Fluid milk: Per capita butterfat availability, pounds",2002,Lower fat and skim milk-Plain-Total plain-Pounds,1.410099551,
"Fluid milk: Per capita butterfat availability, pounds",2003,Lower fat and skim milk-Plain-Total plain-Pounds,1.39447558,
"Fluid milk: Per capita butterfat availability, pounds",2004,Lower fat and skim milk-Plain-Total plain-Pounds,1.387593969,
"Fluid milk: Per capita butterfat availability, pounds",2005,Lower fat and skim milk-Plain-Total plain-Pounds,1.395690692,
"Fluid milk: Per capita butterfat availability, pounds",2006,Lower fat and skim milk-Plain-Total plain-Pounds,1.398172776,
"Fluid milk: Per capita butterfat availability, pounds",2007,Lower fat and skim milk-Plain-Total plain-Pounds,1.405773087,
"Fluid milk: Per capita butterfat availability, pounds",2008,Lower fat and skim milk-Plain-Total plain-Pounds,1.416500364,
"Fluid milk: Per capita butterfat availability, pounds",2009,Lower fat and skim milk-Plain-Total plain-Pounds,1.4203324,
"Fluid milk: Per capita butterfat availability, pounds",2010,Lower fat and skim milk-Plain-Total plain-Pounds,1.437407944,
"Fluid milk: Per capita butterfat availability, pounds",2011,Lower fat and skim milk-Plain-Total plain-Pounds,1.422690709,
"Fluid milk: Per capita butterfat availability, pounds",2012,Lower fat and skim milk-Plain-Total plain-Pounds,1.399520487,
